task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
refractive_index,1,1,106,2332,2862,0.945765672886121,854,221,0.9607156892862969,0.017279158128514837
refractive_index,1,2,49,1078,1323,0.9591572462421489,861,214,0.9378086892216765,0.022992578866672664
refractive_index,1,3,112,2464,3024,0.9662659579825135,862,213,0.9465652057963785,0.018631543712546345
refractive_index,1,4,37,814,999,0.944942901869728,862,213,0.9689475654047383,0.016037205839808683
refractive_index,1,5,174,3828,4698,0.9510842884457339,861,214,0.9435976617334139,0.02163796434079232
refractive_index,2,1,75,1650,2025,0.9660730784694128,861,214,0.9459435482792344,0.020790978761108456
refractive_index,2,2,153,3366,4131,0.955840321235855,859,216,0.9545783279794771,0.018671897365560904
refractive_index,2,3,125,2750,3375,0.9544394275017665,858,217,0.9638294084870171,0.016288010108298195
refractive_index,2,4,43,946,1161,0.9592894174222761,862,213,0.9279127724515231,0.023570707711465952
refractive_index,2,5,122,2684,3294,0.9472892298405419,860,215,0.9559781943212304,0.019126094582933774
refractive_index,3,1,196,4312,5292,0.9335243439083095,860,215,0.9488498046246281,0.02014619899865948
refractive_index,3,2,47,1034,1269,0.9568022698152281,861,214,0.9389724714891139,0.022838451134111863
refractive_index,3,3,42,924,1134,0.9376600871882619,860,215,0.9307329763026413,0.023333160845904328
refractive_index,3,4,124,2728,3348,0.9414612058249957,859,216,0.924854629809141,0.023819340561869844
refractive_index,3,5,102,2244,2754,0.9371893981364025,860,215,0.9590227488799257,0.01731379727596783
self-diffusion,1,1,37,814,999,0.5087692732446742,854,222,0.6647181352793363,0.22051403475146727
self-diffusion,1,2,78,1716,2106,0.6437494927401817,861,215,0.5318914086180642,0.23688167359083065
self-diffusion,1,3,53,1166,1431,0.6365551344606302,863,213,0.49900268565121597,0.20322857557232155
self-diffusion,1,4,109,2398,2943,0.6359940535461532,863,213,0.5170625499998815,0.19684491400108492
self-diffusion,1,5,24,528,648,0.630784429191046,863,213,0.5947702180013177,0.21657304808067115
self-diffusion,2,1,49,1078,1323,0.6229206614884998,862,214,0.5909123050190718,0.20880161467213318
self-diffusion,2,2,33,726,891,0.581991977208737,859,217,0.5405192977355293,0.23405223902398972
self-diffusion,2,3,181,3982,4887,0.6024788142868429,859,217,0.592119631806387,0.2028113401785598
self-diffusion,2,4,14,308,378,0.4381265552776824,863,213,0.5827343781529201,0.2026109827517802
self-diffusion,2,5,113,2486,3051,0.614374620257155,861,215,0.4249736716341398,0.2629048272780715
self-diffusion,3,1,44,968,1188,0.6533403949045009,861,215,0.5702705361630803,0.21269226548512798
self-diffusion,3,2,16,352,432,0.533976710920278,861,215,0.668218979981563,0.20135288752249503
self-diffusion,3,3,87,1914,2349,0.6911035101534344,861,215,0.5150550751951974,0.23566561197894415
self-diffusion,3,4,59,1298,1593,0.6026386850170651,861,215,0.3886438152435461,0.24355138215170885
self-diffusion,3,5,19,418,513,0.5381287813465196,860,216,0.509752496379134,0.2285862394892763
static_dielectric_const,1,1,102,2244,2754,0.8963570185806234,856,221,0.8627176616607994,0.11716430115337734
static_dielectric_const,1,2,7,154,189,0.8458211519671968,862,215,0.5998065881377246,0.18312715975616922
static_dielectric_const,1,3,56,1232,1512,0.8617621308884901,863,214,0.8214381723405897,0.14305541808035319
static_dielectric_const,1,4,96,2112,2592,0.8681533056701327,864,213,0.7725196618733277,0.16016353402157205
static_dielectric_const,1,5,14,308,378,0.8582466187868005,863,214,0.8503542702898185,0.15685211771819857
static_dielectric_const,2,1,46,1012,1242,0.9458551322813555,863,214,0.8314069586889318,0.12414071582501641
